site,date,dayl,srad,tmax,tmin,temp,prcp,swe,vp
HARV,2013-01-01,32191.29,181.84,-2.17,-9.95,-7.145,0,75.38,287.1
HARV,2013-01-02,32237.02,233.35,-4.51,-15.51,-12.265,0,75.38,182.84
HARV,2013-01-03,32286.48,263,-6.63,-20.56,-16.91,0,75.38,118.92
HARV,2013-01-04,32339.64,288.55,0.89,-19.89,-9.055,0,75.38,126.06
HARV,2013-01-05,32396.46,219.66,1.57,-8.33,-2.595,0.57,75.95,326.09
HARV,2013-01-06,32456.89,213,1.84,-7.56,-1.94,0,75.95,346.16
HARV,2013-01-07,32520.89,157.4,0,-6.36,-3.18,0,75.95,379.69
HARV,2013-01-08,32588.42,277.61,4.32,-11.48,-1.42,0,75.95,254.07
HARV,2013-01-09,32659.42,257.68,3.83,-8.93,-0.635,0,75.95,311.04
HARV,2013-01-10,32733.85,251.53,4.11,-7.88,0.17,0,75.95,337.69
HARV,2013-01-11,32811.65,147.69,2.1,-6.04,-0.92,4.29,80.24,389.01
HARV,2013-01-12,32892.76,243.32,5.24,-5.75,2.365,0.79,80.14,397.99
HARV,2013-01-13,32977.15,133.82,6.34,1.11,6.895,1.04,77.15,662.03
HARV,2013-01-14,33064.74,180.64,9.23,1.86,10.16,0,73.85,698.38
HARV,2013-01-15,33155.47,92.6,1.66,-2.98,0.17,6.34,72.58,490.21
HARV,2013-01-16,33249.3,71.66,-0.67,-4.14,-2.74,5.65,71.8,449.65
HARV,2013-01-17,33346.16,152.2,1.94,-3.77,0.055,0,70.87,462.1
HARV,2013-01-18,33445.99,231.19,-2.83,-12.08,-8.87,0,70.87,242.09
HARV,2013-01-19,33548.73,308.68,4.79,-12.58,-1.5,0,70.87,232.59
HARV,2013-01-20,33654.31,238.06,4.73,-4.92,2.27,0,70.41,423.89
HARV,2013-01-21,33762.67,144.28,-5,-10.07,-10.035,1.39,71.8,284.29
HARV,2013-01-22,33873.76,133.48,-7.5,-12.1,-13.55,0,71.8,241.65
HARV,2013-01-23,33987.49,146.76,-12.82,-17.81,-21.725,0,71.8,150.64
HARV,2013-01-24,34103.82,280.8,-10.66,-22.03,-21.675,0,71.8,104.53
HARV,2013-01-25,34222.68,310.18,-8.19,-22.09,-19.235,1.6,73.4,104.02
HARV,2013-01-26,34344,266.64,-7.48,-17.59,-16.275,0,73.4,153.46
HARV,2013-01-27,34467.72,289.91,-4.69,-16.25,-12.815,0,73.4,171.87
HARV,2013-01-28,34593.78,216.95,-4.36,-15.75,-12.235,4.42,77.82,179.24
HARV,2013-01-29,34722.11,233.63,2.04,-11.15,-3.535,3.72,81.55,260.93
HARV,2013-01-30,34852.65,256.17,13.42,-5.37,10.735,18.1,81.28,409.52
HARV,2013-01-31,34985.33,220.36,12.21,0.1,12.26,9.81,78.72,615.31
HARV,2013-02-01,35120.1,104.94,-3.39,-6.55,-6.665,0,78.72,374.21
HARV,2013-02-02,35256.89,281.27,-3.34,-12.98,-9.83,0,78.72,225.08
HARV,2013-02-03,35395.64,286.86,-3.54,-13,-10.04,0,78.72,224.73
HARV,2013-02-04,35536.29,224.61,-4.73,-11.37,-10.415,0,78.72,256.43
HARV,2013-02-05,35678.78,269.39,-2.55,-10.83,-7.965,0.36,79.08,267.59
HARV,2013-02-06,35823.05,279.3,-0.21,-8.92,-4.67,0,79.08,311.42
HARV,2013-02-07,35969.04,318.48,-3.41,-13.68,-10.25,0,79.08,212.63
HARV,2013-02-08,36116.7,226.7,-4.86,-13.75,-11.735,30.73,109.81,211.43
HARV,2013-02-09,36265.97,97.63,-7.28,-10.43,-12.495,6.12,115.93,276.33
HARV,2013-02-10,36416.79,404.22,-1.35,-18.17,-10.435,0,115.93,146.11
HARV,2013-02-11,36569.11,311.82,3.87,-17.35,-4.805,5.56,121.49,156.64
HARV,2013-02-12,36722.87,332.8,3.09,-7.05,-0.435,0,121.49,360.1
HARV,2013-02-13,36878.03,202.57,3.5,-1.82,2.59,0,119.74,534.44
HARV,2013-02-14,37034.53,343.94,3.59,-6.9,0.14,0,119.74,364.26
HARV,2013-02-15,37192.31,403.77,6.85,-8.43,2.635,1.85,121.59,323.4
HARV,2013-02-16,37351.33,286.26,2.6,-5.49,-0.145,0,121.38,405.88
HARV,2013-02-17,37511.54,117.76,-6.79,-9.62,-11.6,0,121.38,294.73
HARV,2013-02-18,37672.9,360.49,-4.25,-14.57,-11.535,0,121.38,197.53
HARV,2013-02-19,37835.35,335.38,5.79,-14.3,-1.36,5.15,126.53,201.97
HARV,2013-02-20,37998.85,306.59,-2.06,-10.28,-7.2,0,126.53,279.66
HARV,2013-02-21,38163.35,242.93,-2.19,-8.36,-6.37,0,126.53,325.28
HARV,2013-02-22,38328.81,408.13,3.29,-9.84,-1.63,0,126.53,289.57
HARV,2013-02-23,38495.19,237.76,-0.06,-8.54,-4.33,3.59,130.12,320.71
HARV,2013-02-24,38662.45,111.76,1.62,-1.88,0.68,8.27,128.39,532.11
HARV,2013-02-25,38830.54,273.09,2.12,-4.53,-0.145,0,127.78,436.48
HARV,2013-02-26,38999.42,262.23,4.13,-4.91,1.675,4.87,127.32,424.27
HARV,2013-02-27,39169.06,115.48,2.11,-1.28,1.47,16.2,125.33,556.17
HARV,2013-02-28,39339.42,256.72,4.61,-1.16,4.03,0,123.3,561.08
HARV,2013-03-01,39510.45,256.74,3.74,-1.73,2.875,0,121.51,538
HARV,2013-03-02,39682.13,198.22,2.3,-1.67,1.465,0,119.69,540.27
HARV,2013-03-03,39854.41,269.45,1.23,-4.3,-0.92,0.5,118.98,444.24
HARV,2013-03-04,40027.26,359.82,2.15,-5.64,-0.67,0,118.82,401.37
HARV,2013-03-05,40200.65,452.99,5.55,-6.04,2.53,0,118.82,389.22
HARV,2013-03-06,40374.55,201.43,1.21,-4.13,-0.855,4.88,118.04,449.83
HARV,2013-03-07,40548.91,151.22,0.64,-3.17,-0.945,15.63,116.85,483.38
HARV,2013-03-08,40723.71,228.41,2.76,-3.19,1.165,7.05,115.67,482.65
HARV,2013-03-09,40898.91,519.44,10.56,-6.66,7.23,0,115.67,370.99
HARV,2013-03-10,41074.49,513.47,8.26,-7.15,4.685,0,115.67,357.33
HARV,2013-03-11,41250.42,518.94,9.16,-7.06,5.63,0,115.67,359.67
HARV,2013-03-12,41426.65,321.17,9.43,-0.51,9.175,19.52,113.37,588.43
HARV,2013-03-13,41603.17,351.95,6.89,-0.1,6.84,0,110.89,606.35
HARV,2013-03-14,41779.94,196.85,0.12,-3.32,-1.54,0,109.76,478
HARV,2013-03-15,41956.94,512.95,2.22,-10.5,-3.03,1.26,111.03,274.8
HARV,2013-03-16,42134.13,496.94,1.57,-9.93,-3.395,0,111.03,287.58
HARV,2013-03-17,42311.49,481.33,0.36,-10,-4.64,0,111.03,285.99
HARV,2013-03-18,42488.98,420.49,2.58,-13.77,-4.305,12.33,123.35,211.05
HARV,2013-03-19,42666.59,378.18,-0.58,-11.87,-6.515,11.19,134.54,246.28
HARV,2013-03-20,42844.28,398.36,0.58,-6.97,-2.905,0,134.54,362.43
HARV,2013-03-21,43022.03,547.54,2.56,-10.44,-2.66,0,134.54,276.08
HARV,2013-03-22,43199.81,559.78,1.96,-11.85,-3.965,0,134.54,246.65
HARV,2013-03-23,43377.58,548.69,3.53,-9.58,-1.26,0,134.54,295.61
HARV,2013-03-24,43555.33,520.61,6.51,-5.01,4.005,0,134.13,421.08
HARV,2013-03-25,43733.02,465.01,4.94,-4.3,2.79,0,133.41,444.13
HARV,2013-03-26,43910.63,469.03,6.6,-2.92,5.14,0,132.12,492.61
HARV,2013-03-27,44088.13,578.3,8.22,-7.06,4.69,0,132.12,359.9
HARV,2013-03-28,44265.48,564.8,8.05,-6.06,5.02,0,132.12,388.45
HARV,2013-03-29,44442.68,504.46,10.01,-1.29,9.365,0,130.14,555.55
HARV,2013-03-30,44619.67,550.39,10.65,-3.03,9.135,0,128.9,488.54
HARV,2013-03-31,44796.44,441.63,11.88,-5.23,9.265,9.61,128.57,413.95
HARV,2013-04-01,44972.96,432.94,12.22,-4.09,10.175,2.38,127.77,451.22
HARV,2013-04-02,45149.2,335.8,1.41,-5.32,-1.25,0,127.48,411.24
HARV,2013-04-03,45325.12,440.83,4.06,-5.37,1.375,0,127.22,409.58
HARV,2013-04-04,45500.7,564.99,9.18,-5.42,6.47,0,126.97,408.14
HARV,2013-04-05,45675.91,601.52,13.05,-5,10.55,0,126.55,421.33
HARV,2013-04-06,45850.71,396.97,5.07,-3.49,3.325,0,125.5,472.05
HARV,2013-04-07,46025.07,574.24,11.68,-4.23,9.565,0,124.76,446.46
HARV,2013-04-08,46198.97,610.52,15.93,-3.4,14.23,1.09,123.67,475.11
HARV,2013-04-09,46372.36,405.78,17,2.47,18.235,4.37,120.11,729.45
HARV,2013-04-10,46545.21,353.28,15.97,4.63,18.285,8.34,115.65,849.48
HARV,2013-04-11,46717.5,193.78,9.2,5.29,11.845,1.96,110.9,889.88
HARV,2013-04-12,46889.17,56.99,0.13,-0.58,-0.16,13.27,108.63,585.5
HARV,2013-04-13,47060.21,480.45,10.22,-0.78,9.83,0,106.44,576.73
HARV,2013-04-14,47230.57,367.45,7.83,0.2,7.93,0,103.83,619.44
HARV,2013-04-15,47400.21,600.46,13.96,-2.94,12.49,0,102.55,491.78
HARV,2013-04-16,47569.09,613.12,16.89,-1.72,16.03,0.92,100.75,538.53
HARV,2013-04-17,47737.19,548.68,15.96,1.82,16.87,0,97.46,696.5
HARV,2013-04-18,47904.44,568.6,15.95,0.69,16.295,0,94.65,642.15
HARV,2013-04-19,48070.83,444.07,21.26,3.2,22.86,15.29,90.79,768.38
HARV,2013-04-20,48236.29,312.32,11.81,5.07,14.345,0,86.14,876.42
HARV,2013-04-21,48400.8,500.02,9.79,-1.97,8.805,0,84.44,528.7
HARV,2013-04-22,48564.3,506.47,9.77,-2.14,8.7,0,82.82,522
HARV,2013-04-23,48726.75,266.45,4.17,-1.15,3.595,0,80.79,561.3
HARV,2013-04-24,48888.11,472.72,21.92,0.52,22.18,2.28,78.05,634.01
HARV,2013-04-25,49048.32,414.35,13.79,4.41,15.995,0,73.68,836.78
HARV,2013-04-26,49207.34,584.58,16.08,-0.1,16.03,0,71.2,606.37
HARV,2013-04-27,49365.13,594.95,17.34,0.25,17.465,0,68.57,621.9
HARV,2013-04-28,49521.63,613.94,20.51,1.1,21.06,0,65.59,657.19
HARV,2013-04-29,49676.79,570.78,19.21,3.02,20.72,0,61.8,758.4
HARV,2013-04-30,49830.55,512.24,20.49,7.04,24.01,0,56.33,1004.13
HARV,2013-05-01,49982.88,611.06,21.46,2.07,22.495,0,52.94,670.94
HARV,2013-05-02,50133.7,622.95,24.95,3.06,26.48,0,49.13,685.57
HARV,2013-05-03,50282.97,524.17,16.84,2.59,18.135,0,45.52,735.99
HARV,2013-05-04,50430.64,551.76,18.73,2.94,20.2,0,41.77,736.58
HARV,2013-05-05,50576.63,605.45,18.51,-0.73,18.145,0,39.56,551
HARV,2013-05-06,50720.91,618.39,21.75,0.31,21.905,0,36.91,575.4
HARV,2013-05-07,50863.4,611.26,25.03,3.36,26.71,0,32.98,700.36
HARV,2013-05-08,51004.06,380.61,20.47,6,23.47,10.91,27.94,935.03
HARV,2013-05-09,51142.81,233.62,19.15,11.33,24.815,8.4,20.66,1341.34
HARV,2013-05-10,51279.61,345.97,22.41,9.6,27.21,4.64,14.1,1194.92
HARV,2013-05-11,51414.38,257.04,18.78,9.96,23.76,8.58,7.4,1224.3
HARV,2013-05-12,51547.07,267.95,17.84,11,23.34,0,0.26,1312.19
HARV,2013-05-13,51677.61,349.72,11.37,1.54,12.14,0,0,682.65
HARV,2013-05-14,51805.94,392.73,12.81,1.32,13.47,0,0,672.08
HARV,2013-05-15,51932,372.97,15.88,-0.81,15.475,2.38,0,575.64
HARV,2013-05-16,52055.73,551.09,23.91,1.38,24.6,0,0,625.83
HARV,2013-05-17,52177.06,418.34,18.74,5.81,21.645,0,0,922.69
HARV,2013-05-18,52295.92,509.96,21.08,2.94,22.55,0,0,726.13
HARV,2013-05-19,52412.25,319.71,19.25,6.01,22.255,6.68,0,935.11
HARV,2013-05-20,52526,480.11,25.06,8.14,29.13,0,0,1046.04
HARV,2013-05-21,52637.09,352.79,29.99,12.4,36.19,24.19,0,1439.43
HARV,2013-05-22,52745.46,333.36,23.88,8.81,28.285,10.36,0,1133.09
HARV,2013-05-23,52851.05,275.11,22.54,10.86,27.97,38.58,0,1299.72
HARV,2013-05-24,52953.79,139.93,18.89,13.57,25.675,11.99,0,1553.22
HARV,2013-05-25,53053.62,60.76,7.68,6.2,10.78,11.71,0,947.6
HARV,2013-05-26,53150.49,352.64,10.46,0.75,10.835,0,0,644.77
HARV,2013-05-27,53244.32,524.85,19.57,1.04,20.09,0,0,658.48
HARV,2013-05-28,53335.07,385.8,22.44,4.25,24.565,8.2,0,827.13
HARV,2013-05-29,53422.67,350.32,22.76,7.49,26.505,23.36,0,1035.32
HARV,2013-05-30,53507.05,442.51,28.15,13.25,34.775,0,0,1521.46
HARV,2013-05-31,53588.18,466.96,31,14.25,38.125,0,0,1623.89
HARV,2013-06-01,53665.99,456.61,31.25,15.19,38.845,0,0,1725.33
HARV,2013-06-02,53740.42,285.33,29.2,17.09,37.745,8.09,0,1947.77
HARV,2013-06-03,53811.43,182.82,23.72,16.87,32.155,5.84,0,1920.83
HARV,2013-06-04,53878.96,467.82,20.38,6.13,23.445,0,0,943.09
HARV,2013-06-05,53942.97,482.6,21.39,6.45,24.615,0,0,964.53
HARV,2013-06-06,54003.41,339.31,21.58,8.32,25.74,3.87,0,1095.49
HARV,2013-06-07,54060.24,63.85,12.01,10.5,17.26,59.3,0,1268.8
HARV,2013-06-08,54113.41,460.94,22.49,8.96,26.97,0,0,1144.31
HARV,2013-06-09,54162.88,469.42,23.39,9.29,28.035,0,0,1170.52
HARV,2013-06-10,54208.62,299.7,20.8,9.84,25.72,30.48,0,1214.42
HARV,2013-06-11,54250.59,166.11,16.49,11.02,22,18.57,0,1313.55
HARV,2013-06-12,54288.76,270.3,18.26,11.47,23.995,0,0,1353.63
HARV,2013-06-13,54323.09,255.57,15.71,7.17,19.295,41.55,0,1012.87
HARV,2013-06-14,54353.57,363.21,22.82,8.26,26.95,8.4,0,1091.73
HARV,2013-06-15,54380.18,499.83,23.12,7.9,27.07,0,0,1065.27
HARV,2013-06-16,54402.87,467.17,21.77,8.44,25.99,0,0,1104.98
HARV,2013-06-17,54421.65,366.06,25.46,10.55,30.735,10.24,0,1272.95
HARV,2013-06-18,54436.5,299.5,20.98,10.55,26.255,10.86,0,1273.46
HARV,2013-06-19,54447.39,435.56,21.38,9.75,26.255,0,0,1206.87
HARV,2013-06-20,54454.33,536.21,24.15,6.56,27.43,0,0,971.24
HARV,2013-06-21,54457.32,524.84,26.67,9.27,31.305,0,0,1168.72
HARV,2013-06-22,54456.33,501.79,27.76,11.59,33.555,0,0,1364.13
HARV,2013-06-23,54451.39,483.11,30.06,14.15,37.135,0,0,1613.77
HARV,2013-06-24,54442.49,324.73,31.02,17.15,39.595,7.8,0,1954.62
HARV,2013-06-25,54429.63,319.36,30.24,16.75,38.615,6.41,0,1906.51
HARV,2013-06-26,54412.84,239.75,26.02,17.22,34.63,11.47,0,1964.21
HARV,2013-06-27,54392.11,173.86,24.68,18.68,34.02,16.83,0,2152.23
HARV,2013-06-28,54367.48,317.89,26.34,14.27,33.475,28.62,0,1625.6
HARV,2013-06-29,54338.95,419.63,26.91,15,34.41,0,0,1704.32
HARV,2013-06-30,54306.56,358.35,28.42,18.63,37.735,0,0,2146.24
HARV,2013-07-01,54270.31,117.11,23.18,19.5,32.93,18.11,0,2266.14
HARV,2013-07-02,54230.26,259.4,27.85,21.3,38.5,1,0,2532.18
HARV,2013-07-03,54186.42,369.83,28.88,18.97,38.365,0,0,2192.01
HARV,2013-07-04,54138.82,411.53,31.11,19.35,40.785,0,0,2244.09
HARV,2013-07-05,54087.51,395.31,31.65,20.49,41.895,0,0,2409.36
HARV,2013-07-06,54032.53,322.75,29.89,21.5,40.64,0,0,2563.21
HARV,2013-07-07,53973.91,434.95,30.63,17.9,39.58,0,0,2049.97
HARV,2013-07-08,53911.69,360.54,29.36,19.73,39.225,0,0,2298.94
HARV,2013-07-09,53845.93,319.24,26.01,18.15,35.085,0,0,2082.55
HARV,2013-07-10,53776.67,282.41,28.06,18.24,37.18,6.09,0,2094.93
HARV,2013-07-11,53703.95,348.78,26.87,18.01,35.875,0,0,2064.6
HARV,2013-07-12,53627.84,348.68,25.34,16.62,33.65,0,0,1890.25
HARV,2013-07-13,53548.38,294.42,23.82,16.76,32.2,0.72,0,1907.44
HARV,2013-07-14,53465.63,416.56,28.88,17.47,37.615,0,0,1995.58
HARV,2013-07-15,53379.65,450.83,31.51,18.06,40.54,0,0,2070.46
HARV,2013-07-16,53290.48,463.6,32.31,17.91,41.265,0,0,2051.74
HARV,2013-07-17,53198.2,466.5,32.22,17.68,41.06,0,0,2022.13
HARV,2013-07-18,53102.85,436.93,32.59,19.38,42.28,0,0,2249.45
HARV,2013-07-19,53004.51,422.96,33.18,20.41,43.385,0,0,2397.68
HARV,2013-07-20,52903.23,373.35,29.85,19.88,39.79,0,0,2319.55
HARV,2013-07-21,52799.07,474.37,28.75,14.83,36.165,0,0,1685.93
HARV,2013-07-22,52692.09,329.02,27.56,15.68,35.4,15.59,0,1780.77
HARV,2013-07-23,52582.36,290.04,27.23,17.49,35.975,22.84,0,1997.06
HARV,2013-07-24,52469.95,302.56,25.44,18.46,34.67,0,0,2123.78
HARV,2013-07-25,52354.92,284.83,19.68,11.22,25.29,4.49,0,1330.9
HARV,2013-07-26,52237.32,279.45,19.98,11.69,25.825,2.08,0,1373.61
HARV,2013-07-27,52117.23,510.77,26.57,11.1,32.12,0,0,1321.01
HARV,2013-07-28,51994.7,493.18,26.93,12.44,33.15,0,0,1443.21
HARV,2013-07-29,51869.81,456.45,28.1,15.31,35.755,0,0,1738.2
HARV,2013-07-30,51742.62,451.15,24.4,12.45,30.625,0,0,1444.37
HARV,2013-07-31,51613.18,481.13,25.99,11.91,31.945,0,0,1393.38
HARV,2013-08-01,51481.57,341.29,24.66,11.93,30.625,24.71,0,1395.4
HARV,2013-08-02,51347.84,443.36,25.51,13.1,32.06,0,0,1506.64
HARV,2013-08-03,51212.06,402.01,24.13,13.58,30.92,0,0,1554.3
HARV,2013-08-04,51074.28,348.71,23.81,10.51,29.065,2.31,0,1270.31
HARV,2013-08-05,50934.58,439.36,21.38,9.51,26.135,0,0,1187.57
HARV,2013-08-06,50793.01,511.21,24.1,7.52,27.86,0,0,1037.79
HARV,2013-08-07,50649.62,506.64,24.44,7.82,28.35,0,0,1059.49
HARV,2013-08-08,50504.49,332.8,25.97,12.6,32.27,3.72,0,1458.17
HARV,2013-08-09,50357.66,163.21,22.25,16.78,30.64,51.03,0,1909.33
HARV,2013-08-10,50209.19,337.41,25.06,15.97,33.045,0,0,1814.06
HARV,2013-08-11,50059.14,483.34,23.75,8.36,27.93,0,0,1099.15
HARV,2013-08-12,49907.57,469.32,24.78,9.74,29.65,0,0,1206.17
HARV,2013-08-13,49754.52,255.65,21.32,12.13,27.385,7.37,0,1414.15
HARV,2013-08-14,49600.06,365.45,20.41,10.55,25.685,0,0,1273.62
HARV,2013-08-15,49444.23,480.71,21.95,6.64,25.27,0,0,977.01
HARV,2013-08-16,49287.09,488.04,23.45,7.21,27.055,0,0,1015.74
HARV,2013-08-17,49128.68,488.81,25.22,8.3,29.37,0,0,1094.22
HARV,2013-08-18,48969.06,454.18,24.44,9.83,29.355,0,0,1213.41
HARV,2013-08-19,48808.27,413.26,24.22,11.58,30.01,0,0,1363.24
HARV,2013-08-20,48646.37,447.18,26.58,11.69,32.425,0,0,1373.58
HARV,2013-08-21,48483.39,454.29,27.55,11.81,33.455,0,0,1384.69
HARV,2013-08-22,48319.39,431.85,26.91,12.41,33.115,0,0,1440.47
HARV,2013-08-23,48154.4,345.72,24.07,13.65,30.895,0,0,1561.64
HARV,2013-08-24,47988.47,439.9,23.79,8.94,28.26,0,0,1143.18
HARV,2013-08-25,47821.65,348.98,24.68,7.56,28.46,2.16,0,1040.71
HARV,2013-08-26,47653.98,322.04,23.99,9.23,28.605,4.8,0,1165.38
HARV,2013-08-27,47485.49,380.02,27.65,14.79,35.045,0,0,1681.31
HARV,2013-08-28,47316.22,272.59,27.51,15.33,35.175,14.01,0,1740.44
HARV,2013-08-29,47146.22,157.21,19.24,14.81,26.645,0,0,1683.97
HARV,2013-08-30,46975.52,277.95,26.27,14.05,33.295,4.63,0,1603.03
HARV,2013-08-31,46804.16,252.92,25,14.32,32.16,12.24,0,1630.93
HARV,2013-09-01,46632.18,223.23,25.89,16.58,34.18,16.84,0,1885.59
HARV,2013-09-02,46459.61,189.87,24.87,17.17,33.455,6.01,0,1958.17
HARV,2013-09-03,46286.49,204.71,22.99,17.03,31.505,0,0,1939.98
HARV,2013-09-04,46112.84,392.49,23.6,10.75,28.975,0,0,1290.32
HARV,2013-09-05,45938.71,326.84,21.2,11.47,26.935,0,0,1353.89
HARV,2013-09-06,45764.13,447.57,17.84,2.62,19.15,0,0,737.35
HARV,2013-09-07,45589.12,475.83,22.62,3.59,24.415,0.33,0,789.86
HARV,2013-09-08,45413.72,374.03,19.05,7.14,22.62,0,0,1011.27
HARV,2013-09-09,45237.97,435.07,17.8,2.36,18.98,0,0,724.04
HARV,2013-09-10,45061.89,339.64,21.76,3.83,23.675,5.19,0,803.47
HARV,2013-09-11,44885.51,314.55,30.6,13.08,37.14,4.33,0,1505.15
HARV,2013-09-12,44708.86,218.75,25.64,15.79,33.535,31.59,0,1793.53
HARV,2013-09-13,44531.98,137.31,21.26,15.56,29.04,4.38,0,1766.53
HARV,2013-09-14,44354.88,277.42,16.04,7.66,19.87,0,0,1047.45
HARV,2013-09-15,44177.6,390.65,18.07,4.7,20.42,0,0,853.82
HARV,2013-09-16,44000.17,383.33,17.16,4.27,19.295,1.28,0,828.56
HARV,2013-09-17,43822.61,387.08,15.19,2.2,16.29,0,0,715.7
HARV,2013-09-18,43644.96,443.6,19.65,1.38,20.34,0,0,674.95
HARV,2013-09-19,43467.24,452.5,22.66,1.93,23.625,0,0,702.1
HARV,2013-09-20,43289.47,438.2,23.76,4.12,25.82,0,0,819.85
HARV,2013-09-21,43111.69,289.84,21.05,6.21,24.155,22.77,0,948.32
HARV,2013-09-22,42933.93,192.67,17.37,11.26,23,0,0,1335.23
HARV,2013-09-23,42756.21,301.77,14.15,4.36,16.33,0,0,833.88
HARV,2013-09-24,42578.55,377.05,16.58,2.86,18.01,0,0,749.78
HARV,2013-09-25,42401,407.14,18.71,2.19,19.805,0,0,715.12
HARV,2013-09-26,42223.56,361.94,17.28,4,19.28,0,0,812.92
HARV,2013-09-27,42046.28,210.79,16.16,9.43,20.875,0,0,1181.03
HARV,2013-09-28,41869.19,385.76,20.95,4.9,23.4,0,0,866.12
HARV,2013-09-29,41692.3,354.51,18.95,5.19,21.545,0,0,883.43
HARV,2013-09-30,41515.65,382.96,19.62,3.27,21.255,0,0,771.91
HARV,2013-10-01,41339.27,396.09,22.4,3.56,24.18,0,0,788
HARV,2013-10-02,41163.18,378.52,22.63,4.94,25.1,0,0,868.39
HARV,2013-10-03,40987.43,336.47,21.28,6.69,24.625,0,0,980.16
HARV,2013-10-04,40812.03,190.66,16.4,6.6,19.7,7.81,0,974.34
HARV,2013-10-05,40637.02,180.12,19.13,9.68,23.97,9.21,0,1201.02
HARV,2013-10-06,40462.43,28.69,12.43,12.43,18.645,5.65,0,1442.17
HARV,2013-10-07,40288.3,222.34,21.65,9.39,26.345,22.12,0,1177.88
HARV,2013-10-08,40114.65,238.58,15.45,6.55,18.725,0,0,971.17
HARV,2013-10-09,39941.52,311.04,14.44,1.97,15.425,0,0,703.8
HARV,2013-10-10,39768.95,298.51,13.88,2.18,14.97,0,0,714.6
HARV,2013-10-11,39596.96,359.31,19.56,2.35,20.735,0,0,723.34
HARV,2013-10-12,39425.6,172.08,12.23,6.06,15.26,0.5,0,938.74
HARV,2013-10-13,39254.9,176.56,12.6,6.18,15.69,0,0,946.3
HARV,2013-10-14,39084.89,329.43,16.86,1.88,17.8,0,0,699.29
HARV,2013-10-15,38915.62,328.57,17.66,2.3,18.81,0,0,720.51
HARV,2013-10-16,38747.13,231.91,14.63,5.44,17.35,0,0,898.87
HARV,2013-10-17,38579.44,189.55,19.47,8.72,23.83,3.91,0,1126.25
HARV,2013-10-18,38412.62,138.93,15.62,10.37,20.805,0,0,1257.9
HARV,2013-10-19,38246.69,312.6,16.14,2.06,17.17,0.84,0,708.59
HARV,2013-10-20,38081.69,275.74,13.66,2.43,14.875,0,0,727.68
HARV,2013-10-21,37917.68,323.03,15.75,0.39,15.945,0,0,628.1
HARV,2013-10-22,37754.7,310.96,14.55,-0.05,14.525,0.43,0,608.34
HARV,2013-10-23,37592.79,236.09,8.84,-0.58,8.55,0,0,585.53
HARV,2013-10-24,37431.99,247.23,8.3,-1.72,7.44,0,0,538.24
HARV,2013-10-25,37272.36,212.09,6.76,-1.38,6.07,0,0,551.96
HARV,2013-10-26,37113.95,280.2,9.22,-2.97,7.735,0,0,490.79
HARV,2013-10-27,36956.8,256.52,8.54,-2.33,7.375,0,0,514.76
HARV,2013-10-28,36800.96,287.42,10.58,-2.78,9.19,0,0,497.66
HARV,2013-10-29,36646.49,244.75,5.8,-4.39,3.605,0,0,441.24
HARV,2013-10-30,36493.43,291.77,8.96,-5.03,6.445,0,0,420.14
HARV,2013-10-31,36341.85,228.79,16.32,-0.92,15.86,11.62,0,571.07
HARV,2013-11-01,36191.79,219.04,16.54,0.77,16.925,5,0,645.82
HARV,2013-11-02,36043.31,259.05,15.08,2.79,16.475,0.83,0,746.22
HARV,2013-11-03,35896.47,79.17,4.64,1.75,5.515,0,0,692.98
HARV,2013-11-04,35751.32,205.36,3.04,-5.3,0.39,0,0,411.76
HARV,2013-11-05,35607.93,268.63,7.06,-6.23,3.945,0,0,383.67
HARV,2013-11-06,35466.34,291.13,12.44,-4.81,10.035,0,0,427.46
HARV,2013-11-07,35326.63,177.12,13.58,1.71,14.435,3.42,0,690.8
HARV,2013-11-08,35188.84,191.89,5.6,-2.95,4.125,0,0,491.65
HARV,2013-11-09,35053.05,140.66,4.26,-4.08,2.22,2.57,0,451.66
HARV,2013-11-10,34919.3,243.09,8.15,-3.99,6.155,0,0,454.71
HARV,2013-11-11,34787.68,163.63,7.23,-0.04,7.21,1.16,0,608.96
HARV,2013-11-12,34658.23,44.12,0.04,-1.36,-0.64,0,0,553.01
HARV,2013-11-13,34531.02,174.93,-1.5,-9.04,-6.02,0,0,308.43
HARV,2013-11-14,34406.11,266.51,7.08,-8.44,2.86,0,0,323.26
HARV,2013-11-15,34283.57,263.56,11.6,-4.66,9.27,0,0,432.1
HARV,2013-11-16,34163.46,254.68,12.01,-3.45,10.285,0,0,473.46
HARV,2013-11-17,34045.85,185.01,14.97,-0.74,14.6,8.32,0,578.73
HARV,2013-11-18,33930.79,213.21,14.32,2.44,15.54,0,0,727.9
HARV,2013-11-19,33818.36,34.88,2.61,1.61,3.415,0,0,686.1
HARV,2013-11-20,33708.62,154.06,1.76,-5.36,-0.92,0,0,409.77
HARV,2013-11-21,33601.63,263,4.86,-8.59,0.565,1.14,1.14,319.39
HARV,2013-11-22,33497.45,200.65,6.57,-8.28,2.43,2.73,3.88,327.38
HARV,2013-11-23,33396.15,111.06,2.99,-1.6,2.19,0,2.03,543.08
HARV,2013-11-24,33297.78,100.91,-6.23,-10.25,-11.355,0,2.03,280.23
HARV,2013-11-25,33202.42,224.45,-2.57,-12.91,-9.025,0.6,2.63,226.29
